,Series ID	Region Name	Region Code	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
ATNHPIUS01045A	Dale County, AL	1045																	79.86	82.6	85.71	89.35	86.57	91.87	85.88	98.72	99.5	100	106.46	107.32	109.09	112.41	119.46	131.29	137.81	138.88	140.83	135.22	132.88	127.53	123.94	124.9	130.44	121.95	128.19	130.4	135.21
ATNHPIUS19049A	Dallas County, IA	19049											51.14	52.71	54.81	50.98	59.81	61.83	65.89	67.89	71.37	76.19	82.1	85.94	88.44	92.69	95.25	100	104.61	107.42	109.5	113.03	119.82	121.51	122.43	121.67	119.68	116.6	115.36	115.59	117.6	121.71	124.93	130.21	135.63	140.11	142.05
ATNHPIUS29059A	Dallas County, MO	29059																								94.37	106.95	100	96.57	98.36	102.62	106.52	112.53	115.95	124.7	119.7	117.52	113.12	108.87	108.94	109.43	117.51	116.17	118.63	122.48	140.24	145.84
ATNHPIUS01047A	Dallas County, AL	1047												75.82	71.43	72.33	74.81	76.75	73.66	76.2	77.65	82.43	85.45	92.05	98.07	101.92	102.05	100	105.61	107.41	109.05	105.67	111.44	117.86	124.25	125.37	123.83	119.44	120.91	115.45	119.29	118.07	118.91	119.76	115.21	108.54	118.65
ATNHPIUS48113A	Dallas County, TX	48113	32.82	33.97	38.32	44.77	53.49	61.65	68.67	71.91	75.51	81.16	85.12	86.68	83.07	76.07	74.11	73.72	74.54	76.09	76.4	76.45	76.8	79.37	81.74	86.51	91.85	100	106.34	110.07	111.67	113.95	117.91	122.18	125.44	126.61	125.75	122.73	119.86	120.01	126.31	137.91	150.29	164.06	179.91	192.34	198.75
ATNHPIUS55025A	Dane County, WI	55025	25.32	26.84	31.34	35.84	40.09	42.54	43.84	44.83	46.34	47.36	47.43	48.66	49.78	53.1	56.16	58.76	61.99	64.87	68.08	74.04	81.88	83.95	87.4	89.26	93.33	100	104.87	110.46	115.28	125.2	136.98	141.61	143.11	142.28	138.61	135.3	132.5	131.3	132.31	136.56	140.41	147.85	157.15	166.96	173.22
ATNHPIUS51590A	Danville city, VA	51590					44.17	53.29	0.0	0.0	66.73	61.8	65.0	61.84	63.73	65.15	69.23	73.3	74.05	77.32	79.14	83.17	86.23	88.66	94.54	96.35	100.04	100	105.21	106.58	106.94	109.71	115.12	120.77	121.91	122.03	121.14	115.16	114.37	110.81	111.87	113.56	115.39	114.2	109.8	114.52	112.76
ATNHPIUS37055A	Dare County, NC	37055											50.11	54.91	59.76	67.4	72.74	76.01	76.29	76.48	76.83	76.2	77.98	79.45	83.52	85.92	89.92	100	111.59	127.53	144.99	172.87	207.25	218.04	211.21	202.52	186.04	170.22	166.33	163.34	163.59	166.65	169.88	177.06	184.12	189.28	194.54
ATNHPIUS39037A	Darke County, OH	39037			39.07	43.29	46.27	44.49	0.0	0.0	41.18	0.0	42.71	47.37	49.27	53.05	56.91	61.03	64.93	66.51	68.81	72.79	78.81	82.32	88.29	91.27	95.76	100	103.13	104.37	104.92	109.68	109.74	111.05	109.09	109.77	106.38	99.92	98.55	96.13	97.84	101.85	105.59	104.03	110.84	117.47	123.73
ATNHPIUS45031A	Darlington County, SC	45031												60.65	63.82	65.63	68.51	72.0	73.06	74.92	76.48	80.13	80.37	83.9	88.09	91.18	96.17	100	105.62	108.23	112.36	115.7	120.38	126.9	127.4	130.44	128.64	125.65	123.38	124.69	123.33	125.16	127.46	128.89	131.79	135.04	135.32
ATNHPIUS42043A	Dauphin County, PA	42043	33.44	33.85	36.43	41.22	45.46	49.86	51.09	54.07	56.44	56.42	59.85	62.95	66.96	71.73	75.69	79.09	80.73	83.23	85.1	87.12	90.11	91.21	94.37	96.85	97.76	100	103.95	106.48	110.3	117.6	126.79	136.23	143.47	144.72	141.82	137.7	135.81	131.89	131.02	130.18	134.69	135.98	138.61	142.44	149.71
ATNHPIUS47037A	Davidson County, TN	47037	25.72	28.19	29.26	34.65	39.24	40.39	46.01	46.95	48.61	52.69	56.28	59.42	63.39	66.19	66.06	65.51	65.65	66.65	68.14	73.04	79.22	83.78	89.09	92.96	95.97	100	103.53	106.19	107.6	112.0	121.13	132.06	139.04	140.04	135.2	131.56	128.6	128.54	135.31	148.76	162.71	179.13	196.32	212.02	221.7
ATNHPIUS37057A	Davidson County, NC	37057			46.08	40.93	42.67	48.39	44.54	43.9	51.95	56.22	59.92	60.32	63.82	66.53	70.53	70.98	73.49	73.2	74.09	76.45	79.92	83.09	87.45	91.57	95.12	100	103.54	105.44	106.08	107.09	111.77	115.57	119.69	120.07	118.06	111.73	107.94	106.07	105.21	103.85	108.04	110.23	114.49	119.21	124.63
ATNHPIUS37059A	Davie County, NC	37059												60.92	63.33	66.05	67.09	70.29	69.34	69.45	72.34	78.18	81.38	86.41	89.38	92.1	94.81	100	103.62	106.6	106.55	108.03	113.46	119.85	120.35	120.84	118.26	114.97	111.48	108.65	109.03	109.49	112.42	114.89	118.52	120.78	128.9
ATNHPIUS18027A	Daviess County, IN	18027																		72.79	75.24	75.78	85.44	88.27	91.19	97.43	99.28	100	105.91	109.26	110.26	113.69	120.38	121.32	123.69	127.2	125.16	122.73	131.17	127.19	130.99	134.61	137.57	144.83	138.95	152.61	167.67
ATNHPIUS21059A	Daviess County, KY	21059			41.82	51.43	57.31	58.79	55.92	59.51	57.91	62.4	62.07	63.15	63.12	65.47	68.61	68.21	69.92	71.32	74.3	79.22	84.35	87.69	91.92	93.49	96.69	100	103.89	106.35	107.42	109.96	112.88	113.93	115.57	116.94	117.2	116.85	117.49	118.72	121.14	123.3	126.88	132.18	138.64	144.67	150.02
ATNHPIUS49011A	Davis County, UT	49011	26.28	29.38	33.18	39.21	43.58	47.63	51.99	52.85	51.65	51.34	53.33	54.55	53.93	52.5	53.9	54.26	56.52	58.87	64.74	73.3	83.11	88.89	94.87	98.21	99.1	100	102.95	103.42	103.25	104.44	111.08	126.12	140.94	140.79	132.28	125.0	117.92	117.64	124.11	131.35	136.66	146.76	160.32	174.59	187.91
ATNHPIUS46035A	Davison County, SD	46035																	61.56	64.96	70.39	72.77	80.82	83.73	90.22	89.96	92.97	100	103.33	105.35	107.48	114.47	121.9	128.59	132.57	136.32	134.86	133.98	134.5	135.34	142.9	146.34	153.73	159.91	165.95	172.42	171.18
ATNHPIUS31045A	Dawes County, NE	31045																								91.02	101.58	100	107.45	112.69	115.7	125.78	137.91	140.57	153.82	157.17	151.11	143.99	157.44	152.44	156.11	165.01	165.65	172.32	184.01	182.08	199.43
ATNHPIUS48115A	Dawson County, TX	48115																		92.73	106.95	89.64	95.24	99.99	101.66	100.43	108.71	100	111.61	114.46	112.49	109.03	108.24	114.87	123.45	147.63	138.46	159.51	151.15	154.81	153.05	170.91	158.68	189.47	173.23	190.59	187.29
ATNHPIUS13085A	Dawson County, GA	13085																		62.45	62.85	69.94	72.95	76.7	79.28	85.98	93.05	100	106.34	109.62	111.73	116.72	124.07	131.3	135.95	134.64	124.78	110.79	98.97	98.33	101.94	107.92	114.38	122.08	131.54	139.79	150.43
ATNHPIUS30021A	Dawson County, MT	30021																								90.59	96.9	100	101.25	97.56	103.57	113.44	127.95	151.07	162.08	175.22	171.9	174.85	178.74	210.15	236.3	243.85	253.95	231.12	219.53	213.2	223.27
ATNHPIUS31047A	Dawson County, NE	31047				51.38	54.15	55.46	0.0	0.0	65.66	0.0	58.91	59.62	50.6	49.4	61.05	71.52	73.5	73.44	77.0	83.5	84.55	90.04	90.77	94.02	97.62	100	102.13	105.38	105.43	112.34	117.74	119.77	124.53	125.01	122.71	120.94	119.46	124.09	129.65	140.09	141.84	143.39	145.72	155.02	167.67
ATNHPIUS22031A	De Soto Parish, LA	22031																			81.54	85.28	87.61	90.35	90.44	95.63	97.98	100	105.82	111.28	114.79	119.67	128.79	137.0	141.91	142.73	145.7	145.55	153.89	160.47	161.84	168.07	173.71	175.52	173.82	175.23	184.59
ATNHPIUS17039A	De Witt County, IL	17039												60.57	59.84	53.94	69.51	61.31	67.48	67.76	74.19	73.81	81.54	86.53	89.03	91.13	92.49	100	99.58	98.31	101.87	104.8	106.92	116.88	119.48	116.18	112.74	113.86	111.05	111.54	111.89	109.85	110.68	112.34	115.86	112.87	113.37
ATNHPIUS18033A	DeKalb County, IN	18033												56.93	57.58	63.65	63.46	63.12	66.32	68.42	70.15	75.35	80.02	83.61	87.38	91.76	94.85	100	102.59	104.09	104.83	106.52	110.7	111.6	110.29	108.42	105.78	100.65	100.48	100.67	101.53	106.54	109.99	114.83	119.24	127.61	133.42
ATNHPIUS47041A	DeKalb County, TN	47041																						83.02	94.68	95.71	99.07	100	106.43	112.77	114.48	116.87	120.74	131.3	132.51	139.8	135.6	128.4	129.23	134.28	125.23	129.65	125.67	131.85	142.96	158.72	166.56
ATNHPIUS01049A	DeKalb County, AL	1049																			77.07	78.3	83.58	85.05	88.32	92.87	95.57	100	104.33	106.46	106.94	112.13	116.54	125.03	128.57	132.14	129.78	123.5	123.32	122.68	123.36	121.75	123.24	119.53	133.13	134.19	140.8
ATNHPIUS29063A	DeKalb County, MO	29063																								84.52	89.62	100	100.2	104.69	103.51	106.26	110.84	110.46	113.06	111.25	110.54	107.05	102.55	100.34	100.83	98.42	108.63	107.44	109.65	121.31	127.04
ATNHPIUS17037A	DeKalb County, IL	17037				41.17	45.87	46.65	47.34	32.0	45.72	45.12	47.11	48.75	51.61	59.62	66.22	72.01	74.7	76.55	78.91	82.38	86.91	89.66	92.03	93.66	95.9	100	103.59	107.01	109.79	117.9	128.99	135.79	137.81	133.8	123.37	112.11	104.03	95.38	93.69	96.82	99.11	103.69	108.22	112.12	116.89
ATNHPIUS13089A	DeKalb County, GA	13089	27.53	27.78	28.69	31.51	34.8	39.75	44.57	47.61	48.01	50.11	52.88	55.68	58.83	62.58	64.69	64.57	64.04	64.74	65.14	66.02	68.31	71.85	76.66	82.31	90.52	100	106.13	109.22	110.13	113.13	118.59	122.08	124.62	121.91	115.78	106.99	100.37	96.78	102.32	111.79	117.48	125.97	134.84	145.67	149.52
ATNHPIUS12027A	DeSoto County, FL	12027																					82.32	86.54	90.21	91.31	96.32	100	115.16	116.13	124.72	145.83	190.04	227.84	224.46	191.76	145.57	119.11	121.28	115.7	121.73	125.68	135.02	166.86	165.53	187.84	204.72
ATNHPIUS28033A	DeSoto County, MS	28033					45.66	52.88	55.3	53.72	52.57	54.16	56.38	62.6	64.44	67.45	70.85	72.39	73.28	75.04	74.23	78.07	81.55	85.94	89.68	92.32	96.7	100	102.7	104.56	105.1	108.29	112.88	117.87	120.05	117.41	111.39	105.31	101.37	99.92	99.95	103.04	105.76	109.55	113.14	118.96	125.67
ATNHPIUS48117A	Deaf Smith County, TX	48117																		86.2	83.84	91.8	94.76	91.17	94.91	94.12	102.41	100	104.07	106.54	110.92	109.71	121.66	134.85	145.25	143.35	145.76	145.36	145.22	140.74	149.53	151.72	142.6	146.74	154.07	160.82	170.06
ATNHPIUS18029A	Dearborn County, IN	18029												47.65	54.43	55.62	56.09	58.42	59.21	62.92	66.25	72.68	76.91	81.88	85.92	88.91	93.34	100	103.92	106.4	108.24	112.25	118.37	121.36	124.3	121.73	116.49	114.78	109.92	108.27	108.08	109.91	111.3	117.76	119.36	126.87	132.35
ATNHPIUS13087A	Decatur County, GA	13087																		76.37	76.35	77.22	82.29	84.84	92.7	95.02	95.29	100	105.68	107.08	112.54	117.06	133.1	149.08	156.95	156.27	143.41	136.96	128.0	121.95	121.15	122.84	123.84	132.44	125.41	127.37	138.13
ATNHPIUS18031A	Decatur County, IN	18031																		61.37	65.15	72.93	78.89	84.19	88.51	91.97	95.82	100	104.19	104.49	105.45	107.35	110.88	115.66	120.56	119.89	116.78	115.37	113.63	113.83	118.14	116.09	117.65	123.21	127.42	131.0	140.02
ATNHPIUS30023A	Deer Lodge County, MT	30023																						88.96	94.9	92.85	99.08	100	95.39	98.73	98.93	102.87	116.08	125.83	142.84	151.32	142.12	136.7	134.69	138.89	139.61	133.86	145.78	150.26	157.73	165.64	171.01
ATNHPIUS39039A	Defiance County, OH	39039											55.3	59.89	62.82	62.01	64.93	66.22	68.67	70.27	70.35	74.6	82.43	86.38	90.23	92.31	96.81	100	101.8	102.58	103.9	108.75	112.36	113.86	112.68	112.05	108.86	105.7	102.76	101.07	102.88	104.54	107.36	109.13	110.6	115.41	117.87
ATNHPIUS06015A	Del Norte County, CA	6015					47.11	50.59	0.0	0.0	54.86	54.88	48.91	51.83	54.09	65.03	72.28	84.52	90.51	94.42	96.4	96.36	96.81	97.13	96.56	98.12	98.34	100	103.98	114.2	125.97	155.7	199.09	230.53	227.83	221.0	188.53	171.27	149.53	141.63	144.39	154.31	161.84	173.94	189.92	206.08	213.34
ATNHPIUS40041A	Delaware County, OK	40041																			73.22	73.8	84.33	85.12	89.13	92.4	96.73	100	105.7	105.07	108.44	111.81	117.74	125.75	132.71	135.98	133.57	133.04	130.57	129.25	125.11	127.63	130.19	134.75	134.67	137.97	147.88
ATNHPIUS19055A	Delaware County, IA	19055																		69.14	73.54	78.34	80.69	83.07	90.97	92.19	95.3	100	103.21	106.49	106.0	112.87	118.0	117.65	122.41	125.11	125.9	125.54	126.31	127.72	128.94	136.54	137.89	140.18	154.81	155.63	158.62
ATNHPIUS39041A	Delaware County, OH	39041	28.97	26.11	31.86	36.0	40.65	43.58	48.25	53.34	48.24	50.61	51.81	54.5	57.7	62.33	66.07	68.75	70.59	73.17	75.4	79.08	83.8	86.43	90.21	93.36	96.18	100	104.71	107.88	110.19	113.56	118.38	119.2	118.63	116.94	114.0	111.18	108.18	107.9	110.34	115.43	119.0	125.69	134.89	142.73	147.98
ATNHPIUS42045A	Delaware County, PA	42045	29.65	28.66	30.64	33.1	36.62	39.81	43.37	44.48	47.87	52.77	56.47	61.3	69.92	82.68	88.56	90.97	91.23	91.43	91.08	90.98	90.61	90.91	91.42	93.04	95.57	100	105.73	112.95	119.37	133.8	150.76	162.77	166.67	164.26	156.02	151.83	145.22	140.61	140.94	142.4	144.31	147.97	152.33	159.22	166.23
ATNHPIUS18035A	Delaware County, IN	18035										51.93	54.78	57.14	56.87	63.1	65.89	70.06	72.33	74.58	78.28	79.17	82.95	85.5	89.79	93.73	96.86	100	104.51	106.38	108.03	111.17	112.9	109.44	108.84	105.92	104.48	100.99	99.17	97.5	99.31	99.84	100.7	105.13	107.42	112.99	117.07
ATNHPIUS36025A	Delaware County, NY	36025																		93.55	98.16	99.27	96.21	85.01	91.24	94.17	98.5	100	100.79	106.73	115.49	125.91	151.77	159.69	171.09	169.06	159.57	153.25	147.65	146.59	140.07	140.23	142.38	139.58	142.53	155.67	152.73
ATNHPIUS26041A	Delta County, MI	26041											46.03	50.19	48.57	51.86	53.62	56.76	56.79	58.22	59.29	66.58	73.61	77.28	85.23	88.16	94.64	100	102.36	103.89	106.41	111.05	115.89	118.58	117.95	116.75	115.11	111.11	109.1	109.89	108.73	110.94	112.65	115.89	114.51	117.6	120.94
ATNHPIUS08029A	Delta County, CO	8029												45.71	41.99	41.06	39.75	47.28	50.24	53.07	58.06	67.07	75.72	79.3	83.78	89.48	94.4	100	104.06	108.52	110.25	119.02	127.53	141.47	152.38	152.91	149.81	138.12	131.65	128.78	123.95	126.02	128.64	130.84	142.17	153.19	163.1
ATNHPIUS48121A	Denton County, TX	48121	36.16	35.77	39.65	47.82	55.81	64.81	69.81	72.61	76.58	79.62	82.46	84.19	81.12	76.18	75.2	75.53	75.75	77.78	79.27	80.63	82.63	84.36	86.81	90.36	94.37	100	105.68	108.76	110.67	111.12	113.75	117.12	120.74	121.03	120.93	119.98	117.55	118.71	123.92	134.97	146.33	161.22	177.96	190.56	198.17
ATNHPIUS08031A	Denver County, CO	8031	16.86	17.87	21.44	25.93	30.82	34.02	37.37	41.31	42.11	42.27	42.97	43.62	42.98	41.54	41.41	42.09	44.17	46.67	50.5	54.55	60.11	64.56	70.67	76.47	85.24	100	109.68	114.77	116.11	119.6	125.73	129.2	129.18	128.32	128.67	126.87	125.24	127.63	138.95	154.44	169.14	187.67	206.47	223.96	231.46
ATNHPIUS19057A	Des Moines County, IA	19057											58.69	56.44	57.33	59.34	64.77	67.17	69.06	71.28	73.21	80.61	84.88	88.91	92.04	95.32	96.56	100	104.21	105.51	107.8	107.26	110.66	115.81	118.29	120.0	120.28	120.84	121.87	121.98	126.77	126.91	132.2	134.97	138.5	139.32	142.23
ATNHPIUS41017A	Deschutes County, OR	41017	24.0	25.02	28.85	34.78	38.12	39.55	34.37	40.04	38.02	37.6	37.76	38.59	39.17	42.56	48.71	57.37	63.1	67.48	70.8	74.05	78.4	80.97	83.72	87.45	92.38	100	107.33	114.66	120.62	131.2	160.8	204.29	208.01	184.42	145.74	119.0	113.78	116.94	135.1	158.0	173.71	194.03	213.79	228.66	243.11
ATNHPIUS05041A	Desha County, AR	5041																								101.36	97.11	100	106.57	103.35	107.19	113.48	108.78	120.23	124.35	133.08	121.69	118.91	128.3	116.46	124.79	0.0	135.97	135.68	130.83	157.79	
ATNHPIUS26043A	Dickinson County, MI	26043					52.64	0.0	0.0	0.0	58.71	65.01	63.72	65.74	62.85	64.05	67.6	74.11	71.21	72.29	73.95	79.11	84.38	87.32	90.32	92.06	96.95	100	103.57	105.25	107.46	110.52	114.52	120.59	122.09	122.3	121.74	121.39	119.08	119.36	120.11	120.09	123.27	125.54	126.89	134.92	137.23
ATNHPIUS19059A	Dickinson County, IA	19059																		59.64	66.51	73.83	76.99	80.26	84.62	85.87	88.85	100	106.09	110.03	112.45	120.93	134.26	143.61	144.7	145.83	144.3	141.27	143.7	145.5	149.79	157.11	160.72	167.92	176.2	179.95	186.1
ATNHPIUS20041A	Dickinson County, KS	20041																			76.35	79.43	81.1	82.25	91.58	93.06	93.06	100	103.16	106.99	108.09	111.63	119.67	133.88	141.8	140.74	142.18	142.24	138.76	138.62	136.38	144.38	142.61	144.9	143.91	153.63	152.22
ATNHPIUS47043A	Dickson County, TN	47043												63.79	59.45	66.43	62.59	65.71	65.47	65.22	68.23	72.64	77.35	83.92	88.13	90.99	96.95	100	104.86	105.57	105.31	107.59	112.43	120.19	125.3	126.54	123.14	119.15	116.67	115.05	116.5	121.98	127.16	134.74	147.68	165.03	173.13
ATNHPIUS45033A	Dillon County, SC	45033																								88.15	95.01	100	100.84	103.76	106.94	103.24	112.76	116.28	120.89	126.62	120.36	111.77	112.32	109.85	111.63	110.66	111.58	129.14	117.95	115.21	117.82
ATNHPIUS51053A	Dinwiddie County, VA	51053																	72.72	78.09	80.0	78.86	82.95	87.83	88.91	93.46	97.24	100	103.78	108.01	109.96	119.22	133.94	149.8	161.03	162.22	155.77	145.92	143.99	138.95	131.39	133.81	137.62	138.21	145.3	150.92	162.07
ATNHPIUS11001A	District of Columbia, DC	11001	22.05	24.39	27.76	32.12	37.96	40.79	40.34	40.93	40.94	43.78	46.2	50.06	55.59	65.81	73.87	76.63	76.86	78.65	77.44	76.96	75.84	77.61	77.54	81.37	87.41	100	114.3	129.04	141.24	164.66	202.15	225.67	231.97	220.09	208.07	208.19	210.01	215.78	231.56	253.94	267.84	287.23	306.11	325.01	340.3
ATNHPIUS13091A	Dodge County, GA	13091																										100	101.83	104.15	109.35	113.17	117.75	119.03	125.61	126.87	116.93	115.37	111.42	101.39	101.63	108.82	109.37	111.47	110.0	110.96	113.58
ATNHPIUS55027A	Dodge County, WI	55027					51.77	47.71	0.0	39.7	47.33	46.66	48.86	50.15	49.7	52.05	53.6	57.25	59.14	61.63	64.59	70.91	79.25	83.81	88.86	90.93	93.53	100	103.5	106.43	108.66	115.86	124.28	129.92	131.62	129.32	123.9	118.47	113.28	111.12	109.61	109.05	112.54	115.08	120.43	128.69	133.74
ATNHPIUS31053A	Dodge County, NE	31053				37.6	42.41	0.0	0.0	0.0	65.06	45.02	46.98	48.98	49.21	51.28	53.05	54.62	58.76	61.3	68.31	72.46	79.14	81.2	87.61	91.6	96.12	100	104.29	106.65	107.22	112.18	116.1	118.06	118.39	116.88	116.94	117.26	115.08	115.95	116.82	119.32	123.42	128.18	137.79	148.71	153.17
ATNHPIUS27039A	Dodge County, MN	27039												53.72	52.76	55.5	60.04	61.98	64.23	66.41	69.37	70.47	74.82	78.52	83.36	86.6	93.08	100	109.05	114.75	116.39	121.58	128.69	131.6	127.11	126.65	122.72	115.98	113.6	113.74	117.02	120.44	120.83	127.96	135.92	146.93	152.38
ATNHPIUS20043A	Doniphan County, KS	20043																									92.31	100	108.19	116.31	114.37	129.66	131.97	128.27	136.98	132.54	131.18	132.78	131.68	131.1	130.59	141.27	130.36	131.9	122.87	144.52	150.6
ATNHPIUS13093A	Dooly County, GA	13093																								92.21	102.93	100	103.72	111.04	108.12	113.43	120.64	130.95	134.61	145.12	136.36	121.54	108.35	108.2	110.11	115.14	98.94	112.35	112.52	110.23	
ATNHPIUS55029A	Door County, WI	55029												51.09	49.48	52.08	52.68	53.16	56.12	56.74	58.39	62.71	70.21	71.59	80.24	84.11	91.78	100	104.54	108.38	110.98	118.43	124.36	129.9	129.42	130.09	128.9	123.79	121.33	119.16	119.49	118.68	119.86	122.92	125.64	130.14	136.59
ATNHPIUS24019A	Dorchester County, MD	24019												52.55	60.56	69.71	70.92	77.95	77.28	81.43	79.11	78.33	78.23	81.86	86.06	89.21	91.52	100	104.75	113.07	117.78	134.66	164.25	180.86	185.35	180.19	160.59	141.97	128.44	124.76	126.66	119.67	126.36	127.06	131.61	135.16	145.89
ATNHPIUS45035A	Dorchester County, SC	45035		35.28	38.92	42.1	42.91	47.96	52.76	66.39	63.64	62.6	65.42	65.75	67.73	69.65	71.67	72.96	74.21	76.33	76.46	76.06	75.44	77.49	81.78	86.29	92.08	100	106.0	109.2	112.81	120.01	132.9	147.9	151.84	149.03	138.36	128.4	121.47	118.72	117.9	122.08	132.24	138.74	148.36	162.35	173.66
ATNHPIUS13095A	Dougherty County, GA	13095	42.67	44.33	47.42	50.61	59.22	65.44	65.32	67.15	69.79	69.46	72.4	72.61	74.44	74.34	74.76	76.69	77.74	77.93	80.36	81.42	85.77	88.96	91.88	93.97	96.06	100	103.21	105.96	108.16	112.44	119.08	125.19	130.46	131.05	126.69	123.6	115.34	111.33	110.76	107.67	108.15	108.37	111.24	115.49	114.06
ATNHPIUS31055A	Douglas County, NE	31055	30.15	32.51	34.81	40.12	45.77	49.52	52.49	54.84	56.27	58.48	59.25	60.29	60.54	60.86	62.34	64.42	66.1	68.58	70.98	74.72	79.23	83.23	88.09	91.51	95.47	100	103.85	106.77	108.85	114.25	119.14	121.33	121.27	119.58	118.5	116.82	115.12	114.63	116.4	119.91	124.75	130.48	139.68	149.05	157.91
ATNHPIUS17041A	Douglas County, IL	17041												60.89	63.31	57.22	0.0	65.96	69.1	66.28	71.52	76.41	81.37	88.18	91.25	92.15	94.48	100	105.05	106.88	109.02	115.28	118.62	124.18	125.9	128.56	125.67	124.72	122.79	122.81	123.74	128.56	124.4	130.63	135.14	137.11	141.46
ATNHPIUS41019A	Douglas County, OR	41019			38.09	42.59	51.19	47.12	0.0	49.71	46.44	49.58	46.92	48.09	49.28	50.68	51.42	57.35	61.7	66.23	71.37	76.43	83.87	88.1	90.98	94.15	96.23	100	103.73	107.4	111.0	123.43	150.19	173.34	179.4	173.4	156.4	144.12	133.25	127.57	129.84	134.83	141.64	150.44	162.65	171.78	181.55
ATNHPIUS55031A	Douglas County, WI	55031												49.03	49.23	52.56	54.13	57.73	60.67	62.7	66.83	70.28	73.75	77.34	80.62	85.12	90.24	100	106.18	111.82	117.36	130.37	141.86	148.28	150.94	147.17	146.73	143.47	141.3	138.87	138.52	140.94	140.26	146.47	150.78	156.76	162.8
ATNHPIUS27041A	Douglas County, MN	27041					42.96	54.53	0.0	0.0	0.0	49.46	51.43	52.29	50.62	50.02	53.27	53.3	57.9	59.61	61.55	66.89	71.7	74.8	80.39	83.67	90.03	100	108.47	118.0	121.71	134.25	145.36	152.31	155.62	155.85	151.22	143.76	138.88	136.32	139.69	143.11	148.0	153.34	158.5	167.2	172.2
ATNHPIUS08035A	Douglas County, CO	8035		23.94	27.15	32.29	38.92	42.22	47.5	51.26	54.16	55.83	55.18	55.08	54.12	53.06	53.4	53.75	55.09	57.97	62.58	68.57	73.79	75.94	79.02	82.68	88.1	100	108.89	112.82	113.24	116.9	122.53	125.88	127.33	126.43	121.54	117.67	115.48	115.9	122.78	133.12	147.06	160.07	174.53	188.6	194.47
ATNHPIUS32005A	Douglas County, NV	32005			30.92	36.24	44.39	47.24	51.59	51.82	51.03	51.64	53.22	54.81	54.36	56.96	60.77	66.68	73.98	77.83	82.04	85.69	88.71	89.93	90.93	93.02	94.88	100	108.07	119.47	131.26	159.46	193.18	204.87	195.21	172.68	147.78	127.74	113.33	109.09	118.02	136.03	146.67	161.68	178.7	198.5	214.7
ATNHPIUS53017A	Douglas County, WA	53017	24.45	29.09	34.04	38.55	42.73	44.12	46.99	0.0	45.66	49.87	55.9	55.73	55.79	55.34	57.91	62.08	70.49	76.92	83.59	90.25	97.99	99.39	100.49	102.42	102.58	100	105.98	106.96	108.71	113.92	127.91	151.74	176.0	177.65	170.34	160.44	150.21	145.83	149.77	159.23	170.26	178.93	196.18	215.69	235.64
ATNHPIUS13097A	Douglas County, GA	13097	33.87	38.42	39.01	39.39	45.7	53.74	53.03	53.2	55.45	59.48	61.34	64.73	68.34	71.04	73.83	72.95	71.85	73.7	75.49	75.42	78.81	80.88	83.75	88.0	92.49	100	106.75	110.99	113.54	116.79	120.72	123.29	122.27	118.51	106.29	91.39	84.08	73.66	79.11	89.3	94.78	100.88	111.15	121.23	129.84
